Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
346644,Influenza - Avian,;H5 HPAI;,-12.403342,-76.775795,Playa Santa Maria del Mar,Peru,Americas,2022-11-22T00:00:00Z,2023-02-23T00:00:00Z,"Wild,Peruvian pelican (Pelecanus thagus),",WOAH (former OIE),,,Confirmed
346636,Influenza - Avian,;H5 HPAI;,-12.238,-76.958,Playa Conchan,Peru,Americas,2022-11-21T00:00:00Z,2023-02-23T00:00:00Z,"Wild,Peruvian pelican (Pelecanus thagus),",WOAH (former OIE),,,Confirmed
370282,Influenza - Avian,;H5 HPAI;,-12.230015,-76.898318,"OB_128610 - 0282300196 - PACHACAMAC, PACHACAMAC, LIMA, LIMA",Peru,Americas,2023-11-24T00:00:00Z,2023-12-22T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
349386,Influenza - Avian,;H5 HPAI;,-11.529366,-77.28673,CHANCAY,Peru,Americas,2023-02-15T00:00:00Z,2023-02-27T00:00:00Z,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
382614,Influenza - Avian,;H5 HPAI;,-12.149746,-76.929047,OB_118649 - 282300036 - APRORVIRFA PARCELA A LT 11A,Peru,Americas,2023-02-27T00:00:00Z,2023-10-12T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
382601,Influenza - Avian,;H5 HPAI;,-12.131309,-76.952995,"OB_123554 - 282300106 - SAN JUAN DE MIRAFLORES, LIMA, LIMA",Peru,Americas,2023-06-24T00:00:00Z,2023-10-12T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
370277,Influenza - Avian,;H5 HPAI;,-11.973454,-76.981854,"OB_126682 - 0282300122 - SAN JUAN DE LURIGANCHO, LIMA, LIMA",Peru,Americas,2023-07-29T00:00:00Z,2023-12-22T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
370367,Influenza - Avian,;H5 HPAI;,-12.219952,-76.893205,"OB_126684 - 0282300137 - PACHACAMAC, LIMA, LIMA",Peru,Americas,2023-07-29T00:00:00Z,2023-12-22T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
383609,Influenza - Avian,;H5 HPAI;,-11.751999,-77.170264,"OB_136482 - 0282400026 - ANCON, ANCON, LIMA, LIMA",Peru,Americas,2024-04-02T00:00:00Z,2024-07-12T00:00:00Z,"Wild,Peruvian pelican (Pelecanus thagus),",WOAH (former OIE),,,Confirmed
349391,Influenza - Avian,;H5 HPAI;,-12.518648,-76.76955,Km 67 Panamericana Sur,Peru,Americas,2022-12-19T00:00:00Z,2023-02-27T00:00:00Z,"Domestic,Turkey,",WOAH (former OIE),,,Confirmed
382383,Influenza - Avian,;H5 HPAI;,-12.194092,-77.001087,"OB_133255 - 0282400017 - CHORRILLOS, CHORRILLOS, LIMA, LIMA",Peru,Americas,2024-03-07T00:00:00Z,2024-07-01T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
362558,Influenza - Avian,;HPAI;,-11.543813,-77.279263,OB_118415 - 282300031 - LAURE,Peru,Americas,2023-02-20T00:00:00Z,2023-09-11T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
382604,Influenza - Avian,;H5 HPAI;,-12.158529,-76.924792,OB_118393 - 282300026 - PASAJE NOGAL LOTE 2 MZ N,Peru,Americas,2023-02-20T00:00:00Z,2023-10-12T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
382506,Influenza - Avian,;H5 HPAI;,-12.122073,-76.953161,"OB_126255 - 282300116 - SAN JUAN DE MIRAFLORES, LIMA, LIMA",Peru,Americas,2023-07-06T00:00:00Z,2023-10-12T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
382660,Influenza - Avian,;H5 HPAI;,-12.226525,-76.984847,"OB_120124 - 0282300096 - PANTANOS DE VILLA, CHORRILLOS, LIMA, LIMA",Peru,Americas,2023-05-27T00:00:00Z,2023-10-12T00:00:00Z,"Wild,Grey gull(Leucophaeus modestus),",WOAH (former OIE),,,Confirmed
382503,Influenza - Avian,;H5 HPAI;,-11.83647,-77.089066,"OB_119120 - 282300034 - ZAPALLAL, PUENTE PIEDRA, LIMA, LIMA",Peru,Americas,2023-02-28T00:00:00Z,2023-10-12T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
382605,Influenza - Avian,;H5 HPAI;,-11.4529,-77.272181,"OB_119119 - 282300071 - TUPAC AMARU, HUARAL, HUARAL, LIMA",Peru,Americas,2023-05-04T00:00:00Z,2023-10-12T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
346618,Influenza - Avian,;H5 HPAI;,-12.492813,-76.780344,Pucusana,Peru,Americas,2022-12-08T00:00:00Z,2023-02-23T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
382657,Influenza - Avian,;H5 HPAI;,-12.720602,-76.629668,"OB_123555 - 282300104 - PLAYA BUJAMA, MALA, CAÑETE, LIMA",Peru,Americas,2023-06-22T00:00:00Z,2023-10-12T00:00:00Z,"Wild,Guanay cormorant or Guanay shag (Leucocarbo bougainvilliorum),",WOAH (former OIE),,,Confirmed
349393,Influenza - Avian,;H5 HPAI;,-12.533414,-76.745157,Km 67 Panamericana Sur,Peru,Americas,2022-12-15T00:00:00Z,2023-02-27T00:00:00Z,"Domestic,Turkey,",WOAH (former OIE),,,Confirmed
370338,Influenza - Avian,;H5 HPAI;,-12.230037,-76.898313,"OB_128547 - 0282300188 - PACHACAMAC, PACHACAMAC, LIMA, LIMA",Peru,Americas,2023-11-16T00:00:00Z,2023-12-22T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
382599,Influenza - Avian,;H5 HPAI;,-12.122554,-76.955144,"OB_123415 - 0282300114 - SAN JUAN DE MIRAFLORES (CIUDAD DE DIOS), SAN JUAN DE MIRAFLORES, LIMA, LIMA",Peru,Americas,2023-06-26T00:00:00Z,2023-10-12T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
382428,Influenza - Avian,;H5 HPAI;,-12.18,-76.93,"OB_131579 - 0282400009 - VILLA MARIA DEL TRIUNFO, VILLA MARIA DEL TRIUNFO, LIMA, LIMA",Peru,Americas,2024-01-17T00:00:00Z,2024-07-01T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
382508,Influenza - Avian,;H5 HPAI;,-13.073701,-76.449205,"OB_126362 - 0282300128 - LAS PALMAS (LOS HUACONES), SAN LUIS, CAÑETE, LIMA",Peru,Americas,2023-08-05T00:00:00Z,2023-10-12T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
382374,Influenza - Avian,;H5 HPAI;,-10.744422,-77.751515,"OB_135429 - 0282400047 - BARRANCA, BARRANCA, LIMA",Peru,Americas,2024-05-10T00:00:00Z,2024-07-01T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
338696,Influenza - Avian,;H5 HPAI;,-11.498495,-77.212057,Localidad de San Antonio,Peru,Americas,2022-11-29T00:00:00Z,2022-12-22T00:00:00Z,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
383604,Influenza - Avian,;H5 HPAI;,-12.298817,-76.902802,"OB_136507 - 0282400042 - LURIN, LURIN, LIMA, LIMA",Peru,Americas,2024-04-23T00:00:00Z,2024-07-12T00:00:00Z,"Wild,Peruvian pelican (Pelecanus thagus),",WOAH (former OIE),,,Confirmed
382703,Influenza - Avian,;H5 HPAI;,-11.842735,-77.094672,"OB_119039 - 282300051 - ALAMEDA DEL NORTE, PUENTE PIEDRA, LIMA, LIMA",Peru,Americas,2023-03-25T00:00:00Z,2023-10-12T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
382602,Influenza - Avian,;H5 HPAI;,-12.135804,-76.954915,"OB_123545 - 282300099 - CIUDAD DE DIOS, SAN JUAN DE MIRAFLORES, LIMA, LIMA",Peru,Americas,2023-06-13T00:00:00Z,2023-10-12T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
346615,Influenza - Avian,;H5 HPAI;,-12.2308,-76.930217,Villa El Salvador,Peru,Americas,2022-12-08T00:00:00Z,2023-02-23T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
346651,Influenza - Avian,;H5 HPAI;,-12.58,-76.7,Playa Puerto Viejo,Peru,Americas,2022-11-20T00:00:00Z,2023-02-23T00:00:00Z,"Wild,Peruvian pelican (Pelecanus thagus),",WOAH (former OIE),,,Confirmed
370340,Influenza - Avian,;H5 HPAI;,-13.322206,-76.245386,"OB_127013 - 0162300417 - NUEVO TOPARA, GROCIO PRADO, CHINCHA, ICA",Peru,Americas,2023-10-23T00:00:00Z,2023-12-22T00:00:00Z,"Wild,Peruvian Booby (Sula variegata),",WOAH (former OIE),,,Confirmed
345195,Influenza - Avian,;H5N8 HPAI;,18.683,105.69,Nghe An,Viet Nam,Asia,2021-11-08T00:00:00Z,2023-01-30T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
270027,Influenza - Avian,;H5N6 HPAI;,19.0176,105.4048,Dong Thanh,Viet Nam,Asia,2020-03-27T00:00:00Z,2020-04-11T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
264857,Influenza - Avian,;H5N6 HPAI;,19.1361,105.654,Quynh Ba,Viet Nam,Asia,2020-02-10T00:00:00Z,2020-02-10T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
345192,Influenza - Avian,;H5N6 HPAI;,18.683,105.69,Nghe An,Viet Nam,Asia,2021-07-02T00:00:00Z,2023-01-30T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
265256,Influenza - Avian,;H5N6 HPAI;,19.1203,105.6449,Quynh Hung,Viet Nam,Asia,2020-02-12T00:00:00Z,2020-02-17T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
227582,Influenza - Avian,;H5N1 HPAI;,18.6857,105.6556,Dong Vinh,Viet Nam,Asia,2017-02-18T00:00:00Z,2017-05-04T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
345307,Influenza - Avian,;H5N1 HPAI;,19.214,105.691,Quynh Xuan,Viet Nam,Asia,2022-03-02T00:00:00Z,2023-01-30T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
347095,Influenza - Avian,;H5N1 HPAI;,18.66886617,105.6482765,"Hung Chinh	",Viet Nam,Asia,,2023-02-27T00:00:00Z,"Domestic,Duck,",National authorities,,,Confirmed
345189,Influenza - Avian,;H5N6 HPAI;,18.766,105.429,Nam Hung,Viet Nam,Asia,2021-03-30T00:00:00Z,2023-01-30T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
366314,Influenza - Avian,;H5N1 HPAI;,18.785577,105.64027,Nghi Loc ,Viet Nam,Asia,,2023-09-05T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
270028,Influenza - Avian,;H5N6 HPAI;,19.3003,105.6692,Quynh Vinh,Viet Nam,Asia,2020-03-27T00:00:00Z,2020-04-11T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
345187,Influenza - Avian,;H5N6 HPAI;,18.91,105.621,Dien Trung,Viet Nam,Asia,2021-02-04T00:00:00Z,2023-01-30T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
345637,Influenza - Avian,;H5N1 HPAI;,19.27624,104.87862,Nghe An,Viet Nam,Asia,2023-02-06T00:00:00Z,2023-02-14T00:00:00Z,"Domestic,Unspecified bird,",FAO officer,,,Confirmed
227578,Influenza - Avian,;H5N1 HPAI;,18.9203,105.5914,Dien Loc,Viet Nam,Asia,2017-02-18T00:00:00Z,2017-05-04T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
366315,Influenza - Avian,;H5N1 HPAI;,18.709392,105.486839,Nam Dan,Viet Nam,Asia,,2023-09-05T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
310488,Influenza - Avian,;H5N1 HPAI;,19.2135,105.6906,Quynh Xuan,Viet Nam,Asia,2021-12-06T00:00:00Z,2022-01-07T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
345308,Influenza - Avian,;H5N6 HPAI;,18.931,105.496,Yen Thanh,Viet Nam,Asia,2022-03-02T00:00:00Z,2023-01-30T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
345186,Influenza - Avian,;H5N8 HPAI;,18.939,105.437,Lien Thanh,Viet Nam,Asia,2021-01-15T00:00:00Z,2023-01-30T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
293483,Influenza - Avian,;H5N6 HPAI;,18.9094,105.4677,B o Thành,Viet Nam,Asia,2021-01-10T00:00:00Z,2021-04-18T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
210608,Influenza - Avian,;H5N6 HPAI;,18.8863,105.5699,Dien Phu,Viet Nam,Asia,2016-02-11T00:00:00Z,2016-02-16T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
279464,Influenza - Avian,;H5N6 HPAI;,18.9825,105.6015,Dien Lien,Viet Nam,Asia,2020-09-24T00:00:00Z,2020-09-28T00:00:00Z,"Domestic,Duck,",National authorities,,,Confirmed
298552,Influenza - Avian,;H5N6 HPAI;,18.8697,105.5117,Nghi Van,Viet Nam,Asia,2021-06-26T00:00:00Z,2021-07-14T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
334104,Influenza - Avian,;H5N1 HPAI;,18.9899,105.4911,Hoa Thanh,Viet Nam,Asia,2022-10-03T00:00:00Z,2022-10-26T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
293481,Influenza - Avian,;H5N6 HPAI;,18.9771,105.6072,di n thành,Viet Nam,Asia,2021-02-07T00:00:00Z,2021-04-18T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
345188,Influenza - Avian,;H5N6 HPAI;,18.683,105.69,Nghe An,Viet Nam,Asia,2021-03-13T00:00:00Z,2023-01-30T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
238790,Influenza - Avian,;H5N6 HPAI;,19.0306,105.5515,Dien Lien,Viet Nam,Asia,2018-07-28T00:00:00Z,2018-08-03T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
227579,Influenza - Avian,;H5N1 HPAI;,18.9411,105.5344,Dien Thang,Viet Nam,Asia,2017-02-18T00:00:00Z,2017-05-04T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
345193,Influenza - Avian,;H5N6 HPAI;,18.931,105.496,Vien Thanh,Viet Nam,Asia,2021-08-01T00:00:00Z,2023-01-30T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
279465,Influenza - Avian,;H5N6 HPAI;,18.9604,105.4317,Nam Thanh,Viet Nam,Asia,2020-08-26T00:00:00Z,2020-10-01T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
345306,Influenza - Avian,;H5N8 HPAI;,19.041,105.268,Tan Ky,Viet Nam,Asia,2022-03-02T00:00:00Z,2023-01-30T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
265643,Influenza - Avian,;H5N6 HPAI;,19.1185,105.663,Quynh Ngoc,Viet Nam,Asia,2020-02-19T00:00:00Z,2020-02-25T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
345196,Influenza - Avian,;H5N1 HPAI;,19.214,105.691,Quynh Xuan,Viet Nam,Asia,2021-12-06T00:00:00Z,2023-01-30T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
284879,Influenza - Avian,;H5N6 HPAI;,18.9104,105.6222,Dien Trung,Viet Nam,Asia,2020-12-09T00:00:00Z,2020-12-20T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
300527,Influenza - Avian,;H5N6 HPAI;,18.8697,105.5117,Nghi Van,Viet Nam,Asia,2021-06-26T00:00:00Z,2021-08-21T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
345309,Influenza - Avian,;H5N6 HPAI;,18.931,105.496,Vien Thanh,Viet Nam,Asia,2022-03-02T00:00:00Z,2023-01-30T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
293482,Influenza - Avian,;H5N6 HPAI;,18.939,105.4367,Liên Thành,Viet Nam,Asia,2021-01-15T00:00:00Z,2021-04-18T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
264856,Influenza - Avian,;H5N6 HPAI;,19.161,105.6511,Quynh Hau,Viet Nam,Asia,2020-02-10T00:00:00Z,2020-02-10T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
227581,Influenza - Avian,;H5N1 HPAI;,18.9592,105.5608,Dien Cat,Viet Nam,Asia,2017-02-18T00:00:00Z,2017-05-04T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
300526,Influenza - Avian,;H5N6 HPAI;,18.9308,105.4959,Vien Thanh,Viet Nam,Asia,2021-08-06T00:00:00Z,2021-08-21T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
310419,Influenza - Avian,;H5N8 HPAI;,19.2135,105.6906,Quynh Xuan,Viet Nam,Asia,2021-12-06T00:00:00Z,2022-01-03T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
227580,Influenza - Avian,;H5N1 HPAI;,18.9935,105.5398,Dien Nguyen,Viet Nam,Asia,2017-02-18T00:00:00Z,2017-05-04T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
345185,Influenza - Avian,;H5N8 HPAI;,18.909,105.468,Bao Thanh,Viet Nam,Asia,2021-01-10T00:00:00Z,2023-01-30T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
278038,Influenza - Avian,;H5N6 HPAI;,19.333333,104.833333,Nghe An ,Viet Nam,Asia,,2020-09-02T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
345311,Influenza - Avian,;H5N1 HPAI;,18.669,105.631,Hung Nguyen,Viet Nam,Asia,2022-11-20T00:00:00Z,2023-01-30T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
345191,Influenza - Avian,;H5N6 HPAI;,18.87,105.512,Nghi Van,Viet Nam,Asia,2021-06-26T00:00:00Z,2023-01-30T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
264843,Influenza - Avian,;H5N6 HPAI;,19.1436,105.6392,Quynh Hong,Viet Nam,Asia,2020-02-07T00:00:00Z,2020-02-09T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
310507,Influenza - Avian,;H5N1 HPAI;,19.2135,105.6906,Quynh Xuan,Viet Nam,Asia,2021-12-06T00:00:00Z,2022-01-07T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
211783,Influenza - Avian,;H5N1 HPAI;,19.183,105.6313,Quynh Hoa,Viet Nam,Asia,2016-04-01T00:00:00Z,2016-04-10T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
345194,Influenza - Avian,;H5N8 HPAI;,19.261,105.657,Quynh Trang,Viet Nam,Asia,2021-10-16T00:00:00Z,2023-01-30T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
345190,Influenza - Avian,;H5N6 HPAI;,18.766,105.429,Nam Hung,Viet Nam,Asia,2021-04-09T00:00:00Z,2023-01-30T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
242356,Influenza - Avian,;H5N6 HPAI;,18.7465,105.6298,Nghi Van,Viet Nam,Asia,2018-10-29T00:00:00Z,2018-11-05T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
345310,Influenza - Avian,;H5N1 HPAI;,18.999,105.491,Hoa Thanh,Viet Nam,Asia,2022-04-10T00:00:00Z,2023-01-30T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
303603,Influenza - Avian,;H5N6 HPAI;,18.9308,105.4959,Vien Thanh,Viet Nam,Asia,2021-08-06T00:00:00Z,2021-09-20T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
224770,Influenza - Avian,;H5N8 HPAI;,49.56,7.06,Sankt Wendel,Germany,Europe,2017-02-24T00:00:00Z,2017-02-28T00:00:00Z,"Wild,Anatidae (unidentified),",WOAH (former OIE),,,Confirmed
348915,Influenza - Avian,;H5N1 HPAI;,49.318,7.304,Kirkel,Germany,Europe,2023-03-09T00:00:00Z,2023-03-15T00:00:00Z,"Wild,Strigidae (unidentified):Strigidae (incognita)(Strigidae),",WOAH (former OIE),,,Confirmed
310974,Influenza - Avian,;H5N1 HPAI;,49.513,6.369,Perl,Germany,Europe,2021-12-30T00:00:00Z,2022-01-11T00:00:00Z,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed
348916,Influenza - Avian,;H5N1 HPAI;,49.31,7.09,Sulzbach/Saar,Germany,Europe,2023-02-28T00:00:00Z,2023-03-15T00:00:00Z,"Wild,Accipitridae (incognita),",WOAH (former OIE),,,Confirmed
214847,Influenza - Avian,;H5N1 HPAI;,33.6438,44.79765,Alazezia,Iraq,Asia,2016-07-09T00:00:00Z,2016-07-25T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
232806,Influenza - Avian,;H5N8 HPAI;,33.6179,44.422388,Al-jededa-al-Shat,Iraq,Asia,2017-12-27T00:00:00Z,2018-01-02T00:00:00Z,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
211890,Influenza - Avian,;H5N1 HPAI;,33.61841,44.42122,Khalis,Iraq,Asia,2016-02-07T00:00:00Z,2016-04-25T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
235341,Influenza - Avian,;H5N8 HPAI;,33.6392,44.42168,Alghlbia,Iraq,Asia,2018-03-28T00:00:00Z,2018-04-05T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
234044,Influenza - Avian,;H5N8 HPAI;,33.88966,44.47591,Alkhalis,Iraq,Asia,2018-02-11T00:00:00Z,2018-02-18T00:00:00Z,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
234619,Influenza - Avian,;H5N8 HPAI;,33.6897,44.4209,Alghalbi,Iraq,Asia,2018-03-05T00:00:00Z,2018-03-11T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
234413,Influenza - Avian,;H5N8 HPAI;,33.881,44.4488,Alkhalis ,Iraq,Asia,2018-02-19T00:00:00Z,2018-03-04T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
228479,Influenza - Avian,;H7 LPAI;,32.4867,20.8338,Frzoga,Libya,Africa,2017-05-24T00:00:00Z,2017-06-13T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
345294,Influenza - Avian,;H5N1 HPAI;,20.19,106.11,Khanh Mau,Viet Nam,Asia,2022-06-18T00:00:00Z,2023-01-30T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
330568,Influenza - Avian,;H5N1 HPAI;,20.335,105.795,Duc Long,Viet Nam,Asia,,2022-08-25T00:00:00Z,"Domestic,Muscovy Duck:Cairina moschata(Anatidae),",National authorities,,,Confirmed
352194,Influenza - Avian,,20.158,106.009,Yen Mo,Viet Nam,Asia,,2023-04-12T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
333296,Influenza - Avian,;H5N1 HPAI;,20.189,106.11,Khanh Nau,Viet Nam,Asia,,2022-06-25T00:00:00Z,"Domestic,Duck,",National authorities,,,Confirmed
293479,Influenza - Avian,;H5N6 HPAI;,20.2728,105.8683,Gia Sinh,Viet Nam,Asia,2021-02-08T00:00:00Z,2021-04-18T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
324698,Influenza - Avian,;H5N1 HPAI;,20.0909,106.0592,Yên L c,Viet Nam,Asia,2022-03-31T00:00:00Z,2022-06-14T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
265638,Influenza - Avian,;H5N6 HPAI;,20.3327,105.7694,Lac Van,Viet Nam,Asia,2020-02-16T00:00:00Z,2020-02-25T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
347094,Influenza - Avian,,20.287,105.929,Ninh Hoa,Viet Nam,Asia,,2023-02-28T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
293455,Influenza - Avian,;H5N6 HPAI;,20.0944,105.9606,Yên   ng,Viet Nam,Asia,2021-01-13T00:00:00Z,2021-04-18T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
310426,Influenza - Avian,;H5N8 HPAI;,20.1346,106.1461,Xuan Thien,Viet Nam,Asia,2021-10-16T00:00:00Z,2022-01-03T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
310417,Influenza - Avian,;H5N8 HPAI;,20.0944,105.9606,Yên   ng,Viet Nam,Asia,2021-12-01T00:00:00Z,2022-01-03T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
278036,Influenza - Avian,;H5N6 HPAI;,20.2525,105.97444,Ninh Binh ,Viet Nam,Asia,,2020-08-14T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
345292,Influenza - Avian,;H5N1 HPAI;,20.091,106.059,Yen Loc,Viet Nam,Asia,2022-04-03T00:00:00Z,2023-01-30T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
345170,Influenza - Avian,;H5N6 HPAI;,20.28,105.744,Van Phuong,Viet Nam,Asia,2021-01-13T00:00:00Z,2023-01-30T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
345173,Influenza - Avian,;H5N6 HPAI;,20.094,105.961,Ninh Binh,Viet Nam,Asia,2021-01-19T00:00:00Z,2023-01-30T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
293456,Influenza - Avian,;H5N6 HPAI;,20.1809,105.9597,Mai S n,Viet Nam,Asia,2021-01-09T00:00:00Z,2021-04-18T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
345291,Influenza - Avian,;H5N1 HPAI;,20.091,106.059,Yen Loc,Viet Nam,Asia,2022-04-02T00:00:00Z,2023-01-30T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
345178,Influenza - Avian,;H5N8 HPAI;,20.094,105.961,Yen Dong,Viet Nam,Asia,2021-10-16T00:00:00Z,2023-01-30T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
373729,Influenza - Avian,;HPAI;,20.334636,105.795123,Duc Long,Viet Nam,Asia,2023-12-14T00:00:00Z,2023-12-14T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
346192,Influenza - Avian,;H5N1 HPAI;,20.332728,105.769409,Lac Van,Viet Nam,Asia,,2023-02-22T00:00:00Z,"Domestic,Duck,",National authorities,,,Confirmed
