Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status,Cleaned_Species,Last_Word,Habitat
296162,Influenza - Avian,;H5N8 HPAI;,51.8,6.12,Landkreis Kleve,Germany,Europe,2021-02-05T00:00:00Z,2021-05-21T00:00:00Z,"Wild,Anserinae (unidentified):Anserinae (incognita)(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Anserinae,anserinae,FW
222062,Influenza - Avian,;H5N8 HPAI;,51.58,7.13,Recklinghausen,Germany,Europe,2016-12-29T00:00:00Z,2017-01-09T00:00:00Z,"Wild,Wild duck,",WOAH (former OIE),NA,NA,Confirmed,Wild duck,duck,FW
219112,Influenza - Avian,;H5N8 HPAI;,51.74,6.4,Xanten,Germany,Europe,2016-11-14T00:00:00Z,2016-11-18T00:00:00Z,"Wild,Buzzard,",National authorities,NA,NA,Confirmed,Buzzard,buzzard,TFO
319652,Influenza - Avian,;H5N1 HPAI;,52.028,7.654,Münster,Germany,Europe,2022-04-04T00:00:00Z,2022-04-14T00:00:00Z,"Wild,Anatidae (incognita),",WOAH (former OIE),NA,NA,Confirmed,Anatidae,anatidae,FW
314747,Influenza - Avian,;H5N1 HPAI;,51.11,7.25,Wermelskirchen,Germany,Europe,2022-02-21T00:00:00Z,2022-03-01T00:00:00Z,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Anatidae,anatidae,FW
314746,Influenza - Avian,;H5N1 HPAI;,52.24,7.46,Rheine,Germany,Europe,2022-02-18T00:00:00Z,2022-03-01T00:00:00Z,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Anatidae,anatidae,FW
307564,Influenza - Avian,;H5N1 HPAI;,51.66,8.4,Lippstadt,Germany,Europe,2021-11-20T00:00:00Z,2021-11-25T00:00:00Z,"Domestic,Turkey,",WOAH (former OIE),NA,NA,Confirmed,Turkey,turkey,PO
310462,Influenza - Avian,;H5N1 HPAI;,51.837,8.607,Hövelhof,Germany,Europe,2021-12-08T00:00:00Z,2022-01-06T00:00:00Z,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Anatidae,anatidae,FW
354869,Influenza - Avian,;H5N1 HPAI;,52.01,7.67,MÜNSTER,Germany,Europe,2023-05-17T00:00:00Z,2023-06-01T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Laridae,laridae,SB
353024,Influenza - Avian,;H5N1 HPAI;,51.71,6.5,WESEL,Germany,Europe,2023-04-04T00:00:00Z,2023-05-11T00:00:00Z,"Wild,Accipitridae (incognita),",WOAH (former OIE),NA,NA,Confirmed,Accipitridae,accipitridae,TFO
351907,Influenza - Avian,;H5N1 HPAI;,51.14,6.89,DÜSSELDORF,Germany,Europe,2023-03-28T00:00:00Z,2023-04-25T00:00:00Z,"Wild,Accipitridae (incognita),",WOAH (former OIE),NA,NA,Confirmed,Accipitridae,accipitridae,TFO
334597,Influenza - Avian,;H5N1 HPAI;,51.93,7.54,Münster,Germany,Europe,2022-10-14T00:00:00Z,2022-11-04T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
313668,Influenza - Avian,;H5N1 HPAI;,51.598,6.498,Alpen,Germany,Europe,2022-02-10T00:00:00Z,2022-02-15T00:00:00Z,"Wild,Accipitridae (Accipitridae),",WOAH (former OIE),NA,NA,Confirmed,Accipitridae,accipitridae,TFO
320588,Influenza - Avian,;H5N1 HPAI;,52.028,7.655,Münster,Germany,Europe,2022-04-01T00:00:00Z,2022-04-28T00:00:00Z,"Wild,Anatidae (incognita),",WOAH (former OIE),NA,NA,Confirmed,Anatidae,anatidae,FW
223950,Influenza - Avian,;H5N8 HPAI;,51.77,8.45,Delbrück,Germany,Europe,2017-02-14T00:00:00Z,2017-02-20T00:00:00Z,"Domestic,Chicken,",WOAH (former OIE),NA,NA,Confirmed,Chicken,chicken,PO
222744,Influenza - Avian,;H5N3 LPAI;,51.96,8.48,Bielefeld,Germany,Europe,2016-12-22T00:00:00Z,2017-01-24T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
220968,Influenza - Avian,;H5N8 HPAI;,51.82,8.51,Rietberg,Germany,Europe,NA,2016-12-23T00:00:00Z,"Domestic,Duck,",WOAH (former OIE),NA,NA,Confirmed,Duck,duck,FW
220088,Influenza - Avian,;H5N8 HPAI;,51.47,8.18,Soest,Germany,Europe,2016-11-25T00:00:00Z,2016-12-02T00:00:00Z,"Wild,Wild duck,",WOAH (former OIE),NA,NA,Confirmed,Wild duck,duck,FW
362567,Influenza - Avian,;H5N1 HPAI;,51.36,6.41,OB_124649 - 23-015-01134 - KEMPEN,Germany,Europe,2023-07-26T00:00:00Z,2023-09-05T00:00:00Z,"Wild,Accipitridae (incognita),",WOAH (former OIE),NA,NA,Confirmed,Accipitridae,accipitridae,TFO
314743,Influenza - Avian,;H5N1 HPAI;,50.83,7.1,Troisdorf,Germany,Europe,2022-02-16T00:00:00Z,2022-03-01T00:00:00Z,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Anatidae,anatidae,FW
312789,Influenza - Avian,;H5N1 HPAI;,50.8,7.11,Troisdorf,Germany,Europe,2022-01-28T00:00:00Z,2022-02-04T00:00:00Z,"Wild,Accipitridae (Accipitridae),",WOAH (former OIE),NA,NA,Confirmed,Accipitridae,accipitridae,TFO
308143,Influenza - Avian,;H5N1 HPAI;,51.74,8.5,Delbrück,Germany,Europe,2021-11-29T00:00:00Z,2021-12-03T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
283338,Influenza - Avian,;H5N8 HPAI;,51.81,6.35,Emmerich am Rhein,Germany,Europe,2020-11-12T00:00:00Z,2020-11-18T00:00:00Z,"Wild,Anatidae (unidentified),",WOAH (former OIE),NA,NA,Confirmed,Anatidae,anatidae,FW
307563,Influenza - Avian,;H5N1 HPAI;,51.77,8.45,Delbrück,Germany,Europe,2021-11-17T00:00:00Z,2021-11-25T00:00:00Z,"Domestic,Chicken,",WOAH (former OIE),NA,NA,Confirmed,Chicken,chicken,PO
351904,Influenza - Avian,;H5N1 HPAI;,51.84,6.86,BORKEN,Germany,Europe,2023-04-13T00:00:00Z,2023-04-25T00:00:00Z,"Wild,Accipitridae (incognita),",WOAH (former OIE),NA,NA,Confirmed,Accipitridae,accipitridae,TFO
307133,Influenza - Avian,;H5N1 HPAI;,51.72,8.42,Delbrück,Germany,Europe,2021-11-17T00:00:00Z,2021-11-19T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
353025,Influenza - Avian,;H5N1 HPAI;,52.02,7.65,MÜNSTER,Germany,Europe,2023-04-13T00:00:00Z,2023-05-11T00:00:00Z,"Wild,Swan,",WOAH (former OIE),NA,NA,Confirmed,Swan,swan,FW
334595,Influenza - Avian,;H5N1 HPAI;,51.84,8.54,Verl,Germany,Europe,2022-10-19T00:00:00Z,2022-11-04T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
295161,Influenza - Avian,;H5N1 HPAI;,51.82,7.71,Drensteinfurt,Germany,Europe,2021-04-14T00:00:00Z,2021-05-11T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
287140,Influenza - Avian,;H5N8 HPAI;,51.65,6.5,Wesel,Germany,Europe,2021-01-08T00:00:00Z,2021-01-20T00:00:00Z,"Wild,Accipitridae (Accipitridae),",WOAH (former OIE),NA,NA,Confirmed,Accipitridae,accipitridae,TFO
351905,Influenza - Avian,;H5N1 HPAI;,52.29,7.42,RHEINE,Germany,Europe,2023-04-06T00:00:00Z,2023-04-25T00:00:00Z,"Wild,Gruidae (unidentified):Gruidae (incognita)(Gruidae),",WOAH (former OIE),NA,NA,Confirmed,Gruidae,gruidae,Other
308144,Influenza - Avian,;H5N1 HPAI;,51.81,8.57,Delbrück,Germany,Europe,2021-12-01T00:00:00Z,2021-12-03T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
308027,Influenza - Avian,;H5N1 HPAI;,51.97,8.45,Bielefeld,Germany,Europe,2021-11-26T00:00:00Z,2021-12-01T00:00:00Z,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Anatidae,anatidae,FW
382317,Influenza - Avian,;H5N1 HPAI;,51.43,6.33,OB_135882 - 24-015-00162 - WACHTENDONK,Germany,Europe,2024-06-21T00:00:00Z,2024-06-28T00:00:00Z,"Wild,Anatidae (incognita),",WOAH (former OIE),NA,NA,Confirmed,Anatidae,anatidae,FW
373319,Influenza - Avian,;H5N1 HPAI;,50.95,6.97,Köln,Germany,Europe,2024-02-09T00:00:00Z,2024-02-16T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
357068,Influenza - Avian,;H5N1 HPAI;,51.25,6.33,Viersen,Germany,Europe,2023-06-01T00:00:00Z,2023-06-30T00:00:00Z,"Wild,Accipitridae (unidentified):Accipitridae (incognita)(Accipitridae),",WOAH (former OIE),NA,NA,Confirmed,Accipitridae,accipitridae,TFO
224764,Influenza - Avian,;H5N8 HPAI;,51.38,7.71,Märkischer Kreis,Germany,Europe,2017-02-21T00:00:00Z,2017-02-28T00:00:00Z,"Wild,Anatidae (unidentified),",WOAH (former OIE),NA,NA,Confirmed,Anatidae,anatidae,FW
314331,Influenza - Avian,;H5N1 HPAI;,51.95,7.212,Coesfeld,Germany,Europe,2022-02-09T00:00:00Z,2022-02-22T00:00:00Z,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Anatidae,anatidae,FW
307562,Influenza - Avian,;H5N1 HPAI;,51.72,8.42,Delbrück,Germany,Europe,2021-11-17T00:00:00Z,2021-11-25T00:00:00Z,"Domestic,Turkey,",WOAH (former OIE),NA,NA,Confirmed,Turkey,turkey,PO
220094,Influenza - Avian,;H5N8 HPAI;,51.49,7.51,Dortmund,Germany,Europe,2016-11-29T00:00:00Z,2016-12-02T00:00:00Z,"Wild,Wild duck,",WOAH (former OIE),NA,NA,Confirmed,Wild duck,duck,FW
309320,Influenza - Avian,;H5N1 HPAI;,51.75,6.65,Hamminkeln,Germany,Europe,2021-12-11T00:00:00Z,2021-12-17T00:00:00Z,"Domestic,Duck,",WOAH (former OIE),NA,NA,Confirmed,Duck,duck,FW
219673,Influenza - Avian,;H5N8 HPAI;,51.4,7.45,Hagen,Germany,Europe,2016-11-18T00:00:00Z,2016-11-25T00:00:00Z,"Wild,Wild duck,",WOAH (former OIE),NA,NA,Confirmed,Wild duck,duck,FW
357066,Influenza - Avian,;H5N1 HPAI;,51.67,6.59,Wesel,Germany,Europe,2023-06-29T00:00:00Z,2023-06-30T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Laridae,laridae,SB
336798,Influenza - Avian,;H5N1 HPAI;,51.979,9.057,Barntrup,Germany,Europe,2022-11-29T00:00:00Z,2022-12-02T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
334593,Influenza - Avian,;H5N1 HPAI;,50.96,7.71,Reichshof,Germany,Europe,2022-10-28T00:00:00Z,2022-11-04T00:00:00Z,"Domestic,Unspecified bird,Wild,Passeridae (unidentified):Passeridae (incognita)(Passeridae),Wild,Greater Rhea (Rhea americana),",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,Wild,Passeridae (unidentified):Passeridae (incognita)(Passeridae),Wild,Greater Rhea (Rhea americana),","americana),",PO
333636,Influenza - Avian,;H5N1 HPAI;,51.84,8.46,Rietberg,Germany,Europe,2022-10-14T00:00:00Z,2022-10-18T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
318103,Influenza - Avian,;H5N1 HPAI;,50.789,7.14,Troisdorf,Germany,Europe,2022-03-02T00:00:00Z,2022-03-31T00:00:00Z,"Wild,Accipitridae (Accipitridae),",WOAH (former OIE),NA,NA,Confirmed,Accipitridae,accipitridae,TFO
311826,Influenza - Avian,;H5N1 HPAI;,50.7126,7.145,Bonn,Germany,Europe,2022-01-17T00:00:00Z,2022-01-19T00:00:00Z,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Anatidae,anatidae,FW
295157,Influenza - Avian,;H5N8 HPAI;,51.77,8.46,Delbrück,Germany,Europe,2021-04-13T00:00:00Z,2021-05-11T00:00:00Z,"Domestic,Ostrich,",WOAH (former OIE),NA,NA,Confirmed,Ostrich,ostrich,PO
353023,Influenza - Avian,;H5N1 HPAI;,51.56,6.72,DINSLAKEN,Germany,Europe,2023-04-04T00:00:00Z,2023-05-11T00:00:00Z,"Wild,Accipitridae (incognita),",WOAH (former OIE),NA,NA,Confirmed,Accipitridae,accipitridae,TFO
313669,Influenza - Avian,;H5N1 HPAI;,51.22,6.77,Düsseldorf,Germany,Europe,2022-02-07T00:00:00Z,2022-02-15T00:00:00Z,"Wild,Heron,Wild,Swan,Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),Wild,Accipitridae (Accipitridae),",WOAH (former OIE),NA,NA,Confirmed,Heron,heron,FW
296160,Influenza - Avian,;H5N8 HPAI;,52.05,8.55,Bielefeld,Germany,Europe,2021-03-10T00:00:00Z,2021-05-21T00:00:00Z,"Wild,Anserinae (unidentified):Anserinae (incognita)(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Anserinae,anserinae,FW
334596,Influenza - Avian,;H5N1 HPAI;,51.88,8.56,Verl,Germany,Europe,2022-10-17T00:00:00Z,2022-11-04T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
318108,Influenza - Avian,;H5N1 HPAI;,52.026,7.648,Münster,Germany,Europe,2022-03-09T00:00:00Z,2022-03-31T00:00:00Z,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Anatidae,anatidae,FW
296165,Influenza - Avian,;H5N8 HPAI;,52.02,8.43,Landkreis Gütersloh,Germany,Europe,2021-03-29T00:00:00Z,2021-05-21T00:00:00Z,"Wild,Strigidae (unidentified):Strigidae (incognita)(Strigidae),",WOAH (former OIE),NA,NA,Confirmed,Strigidae,strigidae,Other
296164,Influenza - Avian,;H5N8 HPAI;,51.8177,6.5216,Landkreis Borken,Germany,Europe,2021-05-06T00:00:00Z,2021-05-21T00:00:00Z,"Wild,Anserinae (unidentified):Anserinae (incognita)(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Anserinae,anserinae,FW
222336,Influenza - Avian,;H5N8 HPAI;,51.77,8.46,Delbrück,Germany,Europe,2017-01-10T00:00:00Z,2017-01-13T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
321665,Influenza - Avian,;H5N1 HPAI;,52.24,7.36,Neuenkirchen,Germany,Europe,2022-05-05T00:00:00Z,2022-05-05T00:00:00Z,"Wild,Cormorant,",WOAH (former OIE),NA,NA,Confirmed,Cormorant,cormorant,SB
370508,Influenza - Avian,;H5N1 HPAI;,52.29,8.91,Minden,Germany,Europe,2023-12-14T00:00:00Z,2024-01-05T00:00:00Z,"Wild,Accipitridae (unidentified):Accipitridae (incognita)(Accipitridae),",WOAH (former OIE),NA,NA,Confirmed,Accipitridae,accipitridae,TFO
354870,Influenza - Avian,;H5N1 HPAI;,51.16,6.45,MÖNCHENGLADBACH,Germany,Europe,2023-05-24T00:00:00Z,2023-06-01T00:00:00Z,"Wild,Accipitridae (incognita),",WOAH (former OIE),NA,NA,Confirmed,Accipitridae,accipitridae,TFO
319495,Influenza - Avian,;H5N1 HPAI;,51.681,6.438,Xanten,Germany,Europe,2022-03-29T00:00:00Z,2022-04-14T00:00:00Z,"Wild,Accipitridae (unidentified):Accipitridae (incognita)(Accipitridae),",WOAH (former OIE),NA,NA,Confirmed,Accipitridae,accipitridae,TFO
227957,Influenza - Avian,;H5N8 HPAI;,51.97,8.72,Lippe,Germany,Europe,2017-05-09T00:00:00Z,2017-05-26T00:00:00Z,"Wild,Accipitridae (Accipitridae),",WOAH (former OIE),NA,NA,Confirmed,Accipitridae,accipitridae,TFO
372988,Influenza - Avian,;H5N1 HPAI;,51.37,7.61,OB_131750 - 24-015-00053 - ISERLOHN,Germany,Europe,2024-01-31T00:00:00Z,2024-02-09T00:00:00Z,"Wild,Anatidae (incognita),",WOAH (former OIE),NA,NA,Confirmed,Anatidae,anatidae,FW
336799,Influenza - Avian,;H5N1 HPAI;,51.96,8.49,Bielefeld,Germany,Europe,2022-11-29T00:00:00Z,2022-12-02T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
313665,Influenza - Avian,;H5N1 HPAI;,51.63,6.56765,Wesel,Germany,Europe,2022-02-08T00:00:00Z,2022-02-15T00:00:00Z,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Anatidae,anatidae,FW
312489,Influenza - Avian,;H5N1 HPAI;,51.49,7.4,Dortmund,Germany,Europe,2022-01-25T00:00:00Z,2022-02-02T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
296163,Influenza - Avian,;H5N8 HPAI;,51.66,6.87,Landkreis Wesel,Germany,Europe,2021-05-06T00:00:00Z,2021-05-21T00:00:00Z,"Wild,Swan,",WOAH (former OIE),NA,NA,Confirmed,Swan,swan,FW
372986,Influenza - Avian,;H5N1 HPAI;,52.293,8.848,OB_131752 - 24-015-00080 - MINDEN,Germany,Europe,2024-01-19T00:00:00Z,2024-02-09T00:00:00Z,"Wild,Accipitridae (incognita),",WOAH (former OIE),NA,NA,Confirmed,Accipitridae,accipitridae,TFO
319614,Influenza - Avian,;H5N1 HPAI;,52.145,7.339,Steinfurt,Germany,Europe,2022-03-25T00:00:00Z,2022-04-14T00:00:00Z,"Wild,Anatidae (incognita),",WOAH (former OIE),NA,NA,Confirmed,Anatidae,anatidae,FW
312791,Influenza - Avian,;H5N1 HPAI;,51.808,6.55,Bocholt,Germany,Europe,2022-01-26T00:00:00Z,2022-02-04T00:00:00Z,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Anatidae,anatidae,FW
222053,Influenza - Avian,;H5N8 HPAI;,52.26,7.72,Steinfurt,Germany,Europe,2016-12-22T00:00:00Z,2017-01-09T00:00:00Z,"Wild,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",Other
358444,Influenza - Avian,;H5N1 HPAI;,52.39,9.01,Petershagen,Germany,Europe,2023-06-21T00:00:00Z,2023-07-14T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Laridae,laridae,SB
357067,Influenza - Avian,;H5N1 HPAI;,52.02,7.66,Munster,Germany,Europe,2023-06-09T00:00:00Z,2023-06-30T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Laridae,laridae,SB
362566,Influenza - Avian,;H5N1 HPAI;,51.52,6.97,OB_124651 - 23-015-01145 - BOTTROP,Germany,Europe,2023-07-21T00:00:00Z,2023-09-05T00:00:00Z,"Wild,Accipitridae (incognita),",WOAH (former OIE),NA,NA,Confirmed,Accipitridae,accipitridae,TFO
296423,Influenza - Avian,;H5N1 HPAI;,51.97,7.29,Landkreis Coesfeld,Germany,Europe,2021-04-29T00:00:00Z,2021-05-27T00:00:00Z,"Wild,Accipitridae (Accipitridae),",WOAH (former OIE),NA,NA,Confirmed,Accipitridae,accipitridae,TFO
318104,Influenza - Avian,;H5N1 HPAI;,51.314,6.323,Grefrath,Germany,Europe,2022-02-24T00:00:00Z,2022-03-31T00:00:00Z,"Wild,Accipitridae (Accipitridae),",WOAH (former OIE),NA,NA,Confirmed,Accipitridae,accipitridae,TFO
314745,Influenza - Avian,;H5N1 HPAI;,51.24,6.8,Düsseldorf,Germany,Europe,2022-02-22T00:00:00Z,2022-03-01T00:00:00Z,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Anatidae,anatidae,FW
308145,Influenza - Avian,;H5N1 HPAI;,51.74,8.49,Delbrück,Germany,Europe,2021-11-23T00:00:00Z,2021-12-03T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
283376,Influenza - Avian,;H5N8 HPAI;,51.81,6.35,Kleve,Germany,Europe,2020-11-12T00:00:00Z,2020-11-27T00:00:00Z,"Wild,Anatidae (unidentified),",WOAH (former OIE),NA,NA,Confirmed,Anatidae,anatidae,FW
339564,Influenza - Avian,;H5N1 HPAI;,51.72,6.3,Kalkar,Germany,Europe,2022-12-10T00:00:00Z,2023-01-04T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
312790,Influenza - Avian,;H5N1 HPAI;,52.02,7.65,Münster,Germany,Europe,2022-01-31T00:00:00Z,2022-02-04T00:00:00Z,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Anatidae,anatidae,FW
221855,Influenza - Avian,;H5N8 HPAI;,51.77,6.44,Rees,Germany,Europe,2016-12-25T00:00:00Z,2016-12-27T00:00:00Z,"Domestic,Turkey,",WOAH (former OIE),NA,NA,Confirmed,Turkey,turkey,PO
358446,Influenza - Avian,;H5N1 HPAI;,51.31,6.19,Nettetal,Germany,Europe,2023-06-29T00:00:00Z,2023-07-14T00:00:00Z,"Wild,Accipitridae (incognita),",WOAH (former OIE),NA,NA,Confirmed,Accipitridae,accipitridae,TFO
354873,Influenza - Avian,;H5N1 HPAI;,51.78,7.06,REKEN,Germany,Europe,2023-05-15T00:00:00Z,2023-06-01T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Laridae,laridae,SB
351906,Influenza - Avian,;H5N1 HPAI;,51.807,7.256,DÜLMEN,Germany,Europe,2023-03-31T00:00:00Z,2023-04-25T00:00:00Z,"Wild,Anatidae (incognita),",WOAH (former OIE),NA,NA,Confirmed,Anatidae,anatidae,FW
339565,Influenza - Avian,;H5N1 HPAI;,51.62,9.24,Borgentreich,Germany,Europe,2022-12-16T00:00:00Z,2023-01-04T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
320217,Influenza - Avian,;H5N1 HPAI;,51.5,6.467,Kamp-Lintfort,Germany,Europe,2022-04-11T00:00:00Z,2022-04-20T00:00:00Z,"Domestic,Turkey,",WOAH (former OIE),NA,NA,Confirmed,Turkey,turkey,PO
318102,Influenza - Avian,;H5N1 HPAI;,51.718,7.672,Werne,Germany,Europe,2022-03-04T00:00:00Z,2022-03-31T00:00:00Z,"Wild,Accipitridae (Accipitridae),",WOAH (former OIE),NA,NA,Confirmed,Accipitridae,accipitridae,TFO
336383,Influenza - Avian,;H5N1 HPAI;,52.02,7.87,Ostbevern,Germany,Europe,2022-11-24T00:00:00Z,2022-11-28T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
313667,Influenza - Avian,;H5N1 HPAI;,51.53,6.673,Rheinberg,Germany,Europe,2022-02-08T00:00:00Z,2022-02-15T00:00:00Z,"Wild,Ciconiidae (unidentified):Ciconiidae(incognita)(Ciconiidae),",WOAH (former OIE),NA,NA,Confirmed,Ciconiidae,ciconiidae,Other
311827,Influenza - Avian,;H5N1 HPAI;,51.699,6.43,xanten,Germany,Europe,2022-01-17T00:00:00Z,2022-01-19T00:00:00Z,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Anatidae,anatidae,FW
311825,Influenza - Avian,;H5N1 HPAI;,50.7134,7.1442,Bonn,Germany,Europe,2022-01-11T00:00:00Z,2022-01-19T00:00:00Z,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Anatidae,anatidae,FW
221570,Influenza - Avian,;H5N8 HPAI;,51.82,8.53,Paderborn,Germany,Europe,2016-12-19T00:00:00Z,2016-12-21T00:00:00Z,"Wild,Stork,",WOAH (former OIE),NA,NA,Confirmed,Stork,stork,FW
314333,Influenza - Avian,;H5N1 HPAI;,51.22,6.77,Düsseldorf,Germany,Europe,2022-02-16T00:00:00Z,2022-02-22T00:00:00Z,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Anatidae,anatidae,FW
310470,Influenza - Avian,;H5N1 HPAI;,50.563783,7.727863,Herschbach,Germany,Europe,2021-11-14T00:00:00Z,2022-01-05T00:00:00Z,"Wild,Ardeidae (unspecified),",WOAH (former OIE),NA,NA,Confirmed,Ardeidae,ardeidae,Other
310466,Influenza - Avian,;H5N1 HPAI;,50.599706,7.814348,Steinebach an der Wied,Germany,Europe,2021-11-09T00:00:00Z,2022-01-06T00:00:00Z,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Anatidae,anatidae,FW
310471,Influenza - Avian,;H5N1 HPAI;,50.599781,7.815946,Dreifelden,Germany,Europe,2021-11-09T00:00:00Z,2022-01-06T00:00:00Z,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Anatidae,anatidae,FW
312211,Influenza - Avian,;H5N1 HPAI;,50.625192,7.546159,Döttesfeld,Germany,Europe,2021-12-30T00:00:00Z,2022-01-27T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
223367,Influenza - Avian,;H5N8 HPAI;,50.02,7.18,Cochem-Zell,Germany,Europe,2017-01-20T00:00:00Z,2017-02-03T00:00:00Z,"Wild,Swan,",WOAH (former OIE),NA,NA,Confirmed,Swan,swan,FW
222055,Influenza - Avian,;H5N8 HPAI;,50.33,7.59,Koblenz,Germany,Europe,2016-12-22T00:00:00Z,2017-01-09T00:00:00Z,"Wild,Wild duck,",WOAH (former OIE),NA,NA,Confirmed,Wild duck,duck,FW
355225,Influenza - Avian,;H5N1 HPAI;,50.72,7.89,Elkenroth,Germany,Europe,2023-05-26T00:00:00Z,2023-06-07T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Laridae,laridae,SB
